temperature,humidity,horizontal_radiation,normal_radiation,heating,cooling,ventilation,gains
16.34,77.32,0.0,0.0,0.0,0.0,0,13.86
16.31,79.51,0.0,0.0,0.0,0.0,0,13.86
16.39,82.1,0.0,0.0,0.0,0.0,0,13.86
16.38,85.11,11.67,7.04,0.0,0.0,0,13.86
16.41,87.44,27.5,118.63,0.0,0.0,0,13.86
16.66,86.79,107.5,569.23,0.0,0.0,0,13.86
17.19,83.91,232.75,241.8,0.0,0.0,0,13.86
17.83,81.9,191.5,20.34,0.0,0.0,0,13.86
18.97,77.99,159.33,0.0,0.0,0.0,0,13.86
19.4,76.89,103.17,0.0,0.0,0.0,0,13.86
19.24,79.66,133.75,50.23,0.0,0.0,0,13.86
18.87,83.69,344.0,226.48,0.0,0.0,0,13.86
18.66,86.9,248.83,27.06,0.0,0.0,0,13.86
18.57,88.62,143.92,0.54,0.0,0.0,0,13.86
18.49,88.59,141.92,1.44,0.0,0.0,0,13.86
18.3,88.65,59.92,0.16,0.0,0.0,0,13.86
18.37,86.93,14.67,0.0,0.0,0.0,0,13.86
18.25,87.9,1.08,0.0,0.0,0.0,0,13.86
17.72,91.11,0.0,0.0,0.0,0.0,0,13.86
17.31,93.17,0.0,0.0,0.0,0.0,0,13.86
17.16,93.84,0.0,0.0,0.0,0.0,0,13.86
16.99,94.09,0.0,0.0,0.0,0.0,0,13.86
16.7,95.52,0.0,0.0,0.0,0.0,0,13.86
16.46,96.9,0.0,0.0,0.0,0.0,0,13.86
16.28,96.78,0.0,0.0,0.0,0.0,0,13.86
16.18,96.45,0.0,0.0,0.0,0.0,0,13.86
16.08,96.62,0.0,0.0,0.0,0.0,0,13.86
15.96,97.3,23.17,74.43,0.0,0.0,0,13.86
16.15,97.0,69.25,15.34,0.0,0.0,0,13.86
16.87,94.37,119.25,69.08,0.0,0.0,0,13.86
17.76,91.45,232.42,337.49,0.0,0.0,0,13.86
18.54,89.11,312.92,267.29,0.0,0.0,0,13.86
19.17,82.84,247.0,601.0,0.0,0.0,0,13.86
19.84,77.62,276.17,590.36,0.0,0.0,0,13.86
20.4,75.64,380.33,357.25,0.0,0.0,0,13.86
20.77,74.16,283.0,563.12,0.0,0.0,0,13.86
20.65,74.8,179.0,728.84,0.0,0.0,0,13.86
20.36,75.27,176.58,634.21,0.0,0.0,0,13.86
20.15,75.41,194.58,360.52,0.0,0.0,0,13.86
19.9,77.33,137.75,94.37,0.0,0.0,0,13.86
19.66,79.26,32.42,6.9,0.0,0.0,0,13.86
19.42,81.02,2.17,0.0,0.0,0.0,0,13.86
18.41,85.9,0.0,0.0,0.0,0.0,0,13.86
17.52,90.03,0.0,0.0,0.0,0.0,0,13.86
17.21,92.47,0.0,0.0,0.0,0.0,0,13.86
17.1,93.43,0.0,0.0,0.0,0.0,0,13.86
16.95,93.73,0.0,0.0,0.0,0.0,0,138.6
16.87,93.59,0.0,0.0,0.0,0.0,0,138.6
16.72,94.15,0.0,0.0,0.0,0.0,0,138.6
16.61,94.2,0.0,0.0,0.0,0.0,0,138.6
16.75,93.28,0.0,0.0,0.0,0.0,0,138.6
16.71,93.86,24.67,157.81,0.0,0.0,0,138.6
16.63,95.22,85.17,382.32,0.0,0.0,0,138.6
16.72,95.58,174.75,71.6,0.0,0.0,0,138.6
16.81,94.6,254.08,40.56,0.0,0.0,0,138.6
16.85,93.1,332.75,68.97,0.0,0.0,0,138.6
17.61,90.08,395.75,107.17,0.0,0.0,0,138.6
18.34,87.27,417.92,134.68,0.0,0.0,0,138.6
18.52,85.89,406.58,282.96,0.0,0.0,0,138.6
18.65,83.82,397.0,139.6,0.0,0.0,0,138.6
18.86,81.25,273.42,15.24,0.0,0.0,0,138.6
18.87,81.01,168.67,0.32,0.0,0.0,0,138.6
18.72,81.84,75.83,0.0,0.0,0.0,0,138.6
18.5,83.04,39.83,0.0,0.0,0.0,0,138.6
18.22,85.3,14.0,0.0,0.0,0.0,0,138.6
17.78,88.21,1.17,0.0,0.0,0.0,0,138.6
17.21,90.4,0.0,0.0,0.0,0.0,0,138.6
16.84,91.58,0.0,0.0,0.0,0.0,0,138.6
16.94,90.93,0.0,0.0,0.0,0.0,0,138.6
16.9,90.72,0.0,0.0,0.0,0.0,0,138.6
16.63,91.65,0.0,0.0,0.0,0.0,0,138.6
16.28,93.83,0.0,0.0,0.0,0.0,0,138.6
15.79,96.06,0.0,0.0,0.0,0.0,0,138.6
14.95,96.08,0.0,0.0,0.0,0.0,0,138.6
13.83,94.2,0.0,0.0,0.0,0.0,0,138.6
12.78,92.41,15.5,0.0,0.0,0.0,0,138.6
11.81,90.8,52.42,0.0,0.0,0.0,0,138.6
11.03,88.48,50.58,0.0,0.0,0.0,0,138.6
10.5,85.89,107.58,0.0,0.0,0.0,0,138.6
10.17,84.18,181.25,0.0,0.0,0.0,0,138.6
10.02,83.47,211.25,0.0,0.0,0.0,0,138.6
9.87,82.51,255.5,0.5700000000000001,0.0,0.0,0,138.6
9.82,80.73,288.17,2.55,0.0,0.0,0,138.6
10.02,78.45,193.5,0.28,0.0,0.0,0,138.6
10.47,77.48,150.33,0.0,0.0,0.0,0,138.6
11.03,74.79,174.67,1.26,0.0,0.0,0,138.6
11.39,68.97,169.67,5.67,0.0,0.0,0,138.6
11.71,64.04,89.75,0.63,0.0,0.0,0,138.6
12.04,61.13,28.0,0.0,0.0,0.0,0,138.6
12.12,60.62,2.25,0.0,0.0,0.0,0,138.6
11.92,62.12,0.0,0.0,0.0,0.0,0,138.6
11.68,63.33,0.0,0.0,0.0,0.0,0,138.6
10.83,72.09,0.0,0.0,0.0,0.0,0,138.6
10.26,77.07,0.0,0.0,0.0,0.0,0,138.6
10.14,75.63,0.0,0.0,0.0,0.0,0,138.6
10.02,74.57,0.0,0.0,0.0,0.0,0,138.6
9.88,73.22,0.0,0.0,0.0,0.0,0,138.6
9.65,72.11,0.0,0.0,0.0,0.0,0,138.6
9.56,72.56,0.0,0.0,0.0,0.0,0,138.6
9.45,72.63,18.33,1.96,0.0,0.0,0,138.6
9.35,70.75,97.67,30.41,0.0,0.0,0,138.6
9.33,67.55,197.75,108.52,0.0,0.0,0,138.6
9.63,65.35,274.25,82.88,0.0,0.0,0,138.6
10.45,63.1,350.75,163.27,0.0,0.0,0,138.6
11.32,61.18,349.58,349.3,0.0,0.0,0,138.6
11.99,59.1,169.67,817.76,0.0,0.0,0,138.6
12.56,56.49,125.42,911.88,0.0,0.0,0,138.6
12.83,55.39,174.25,807.83,0.0,0.0,0,138.6
13.14,55.03,198.25,715.68,0.0,0.0,0,138.6
13.52,54.39,187.33,608.17,0.0,0.0,0,138.6
13.73,54.36,229.83,166.64,0.0,0.0,0,138.6
13.77,55.19,153.42,83.88,0.0,0.0,0,138.6
13.59,57.22,56.42,11.85,0.0,0.0,0,138.6
13.23,58.85,4.75,0.42,0.0,0.0,0,138.6
12.83,60.28,0.0,0.0,0.0,0.0,0,138.6
12.48,62.04,0.0,0.0,0.0,0.0,0,138.6
12.4,64.09,0.0,0.0,0.0,0.0,0,138.6
12.37,65.46,0.0,0.0,0.0,0.0,0,138.6
12.12,66.36,0.0,0.0,0.0,0.0,0,138.6
11.84,67.12,0.0,0.0,0.0,0.0,0,138.6
11.61,67.61,0.0,0.0,0.0,0.0,0,138.6
11.31,68.38,0.0,0.0,0.0,0.0,0,138.6
10.98,69.7,0.0,0.0,0.0,0.0,0,138.6
10.74,70.32,17.39,2.58,0.0,0.0,0,138.6
10.75,68.99,90.42,12.4,0.0,0.0,0,138.6
10.9,67.7,156.75,15.39,0.0,0.0,0,138.6
11.03,68.65,264.67,55.28,0.0,0.0,0,138.6
11.3,70.78,290.42,37.87,0.0,0.0,0,138.6
12.18,69.42,204.33,4.58,0.0,0.0,0,138.6
12.7,70.1,318.0,7.13,0.0,0.0,0,138.6
12.79,73.15,366.58,16.48,0.0,0.0,0,138.6
12.84,74.73,317.17,16.3,0.0,0.0,0,138.6
12.99,74.62,127.92,2.15,0.0,0.0,0,138.6
13.11,73.9,200.08,2.23,0.0,0.0,0,138.6
13.07,72.86,126.33,0.25,0.0,0.0,0,138.6
12.88,72.68,74.67,0.0,0.0,0.0,0,138.6
12.53,74.35,38.58,0.0,0.0,0.0,0,138.6
12.24,74.65,3.58,0.0,0.0,0.0,0,138.6
12.06,73.54,0.0,0.0,0.0,0.0,0,138.6
12.01,72.49,0.0,0.0,0.0,0.0,0,138.6
11.76,71.44,0.0,0.0,0.0,0.0,0,138.6
11.5,70.8,0.0,0.0,0.0,0.0,0,138.6
11.33,70.42,0.0,0.0,0.0,0.0,0,138.6
11.15,69.9,0.0,0.0,0.0,0.0,0,138.6
10.8,69.68,0.0,0.0,0.0,0.0,0,138.6
10.24,70.17,0.0,0.0,0.0,0.0,0,138.6
9.7,70.88,0.0,0.0,0.0,0.0,0,138.6
9.26,71.91,25.31,0.64,0.0,0.0,0,138.6
9.17,71.43,86.33,4.42,0.0,0.0,0,138.6
9.56,69.65,157.17,8.73,0.0,0.0,0,138.6
10.22,68.38,230.33,50.49,0.0,0.0,0,138.6
11.13,67.65,336.08,241.0,0.0,0.0,0,138.6
11.94,67.63,364.33,226.14,0.0,0.0,0,138.6
12.69,67.13,300.08,26.66,0.0,0.0,0,138.6
13.37,65.86,383.5,54.04,0.0,0.0,0,138.6
14.45,62.47,410.75,173.17,0.0,0.0,0,138.6
15.6,58.88,362.42,79.05,0.0,0.0,0,138.6
16.03,58.28,309.17,199.33,0.0,0.0,0,138.6
15.98,59.35,195.5,439.89,0.0,0.0,0,138.6
15.69,60.05,134.42,378.24,0.0,0.0,0,138.6
15.25,60.05,71.67,208.4,0.0,0.0,0,138.6
14.62,60.62,6.67,19.46,0.0,0.0,0,138.6
13.77,61.8,0.0,0.0,0.0,0.0,0,138.6
12.98,62.07,0.0,0.0,0.0,0.0,0,138.6
12.44,61.64,0.0,0.0,0.0,0.0,0,138.6
11.96,61.01,0.0,0.0,0.0,0.0,0,138.6
11.4,60.93,0.0,0.0,0.0,0.0,0,13.86
10.81,62.18,0.0,0.0,0.0,0.0,0,13.86
10.28,63.77,0.0,0.0,0.0,0.0,0,13.86
9.84,64.76,0.0,0.0,0.0,0.0,0,13.86
9.35,65.52,0.0,0.0,0.0,0.0,0,13.86
8.94,66.58,31.86,106.39,0.0,0.0,0,13.86
9.04,67.04,81.75,497.72,0.0,0.0,0,13.86
9.8,65.13,114.5,660.76,0.0,0.0,0,13.86
11.08,62.02,126.25,779.1,0.0,0.0,0,13.86
12.51,59.03,135.67,842.49,0.0,0.0,0,13.86
13.98,56.02,128.67,902.49,0.0,0.0,0,13.86
15.16,53.76,106.25,963.59,0.0,0.0,0,13.86
16.0,52.06,132.67,923.51,0.0,0.0,0,13.86
16.76,50.12,151.75,868.69,0.0,0.0,0,13.86
17.42,47.73,267.75,565.8,0.0,0.0,0,13.86
17.65,47.12,311.5,269.66,0.0,0.0,0,13.86
17.68,47.39,240.67,256.72,0.0,0.0,0,13.86
17.59,48.78,124.25,470.18,0.0,0.0,0,13.86
17.28,50.41,70.67,243.52,0.0,0.0,0,13.86
16.48,53.04,6.75,21.99,0.0,0.0,0,13.86
14.95,58.48,0.0,0.0,0.0,0.0,0,13.86
13.72,63.32,0.0,0.0,0.0,0.0,0,13.86
13.02,66.23,0.0,0.0,0.0,0.0,0,13.86
12.48,68.1,0.0,0.0,0.0,0.0,0,13.86
12.02,69.75,0.0,0.0,0.0,0.0,0,13.86
11.51,71.67,0.0,0.0,0.0,0.0,0,13.86
10.87,73.78,0.0,0.0,0.0,0.0,0,13.86
10.32,75.49,0.0,0.0,0.0,0.0,0,13.86
9.97,76.34,0.0,0.0,0.0,0.0,0,13.86
9.67,77.45,31.78,259.03,0.0,0.0,0,13.86
10.22,76.23,69.67,592.77,0.0,0.0,0,13.86
11.59,71.05,93.67,739.86,0.0,0.0,0,13.86
13.32,65.12,100.5,847.29,0.0,0.0,0,13.86
15.02,60.6,122.75,871.88,0.0,0.0,0,13.86
16.4,57.4,129.33,901.27,0.0,0.0,0,13.86
17.45,55.84,142.5,897.65,0.0,0.0,0,13.86
18.27,53.77,287.92,636.21,0.0,0.0,0,13.86
18.8,51.89,270.42,647.93,0.0,0.0,0,13.86
19.12,51.28,146.67,847.26,0.0,0.0,0,13.86
19.27,51.68,128.5,821.43,0.0,0.0,0,13.86
19.17,51.58,107.75,768.22,0.0,0.0,0,13.86
18.9,51.95,97.58,605.58,0.0,0.0,0,13.86
18.4,54.32,60.33,371.66,0.0,0.0,0,13.86
17.41,59.0,5.75,35.51,0.0,0.0,0,13.86
15.63,66.74,0.0,0.0,0.0,0.0,0,13.86
14.15,73.58,0.0,0.0,0.0,0.0,0,13.86
13.25,76.6,0.0,0.0,0.0,0.0,0,13.86
12.75,77.14,0.0,0.0,0.0,0.0,0,13.86
12.3,77.8,0.0,0.0,0.0,0.0,0,138.6
11.7,79.73,0.0,0.0,0.0,0.0,0,138.6
11.03,82.35,0.0,0.0,0.0,0.0,0,138.6
10.48,84.7,0.0,0.0,0.0,0.0,0,138.6
10.12,86.22,0.0,0.0,0.0,0.0,0,138.6
9.92,86.99,33.28,248.98,0.0,0.0,0,138.6
10.68,84.93,77.92,529.6,0.0,0.0,0,138.6
12.15,79.3,105.5,678.57,0.0,0.0,0,138.6
13.86,72.72,124.58,765.15,0.0,0.0,0,138.6
15.45,67.31,144.0,804.07,0.0,0.0,0,138.6
16.68,62.96,145.0,851.91,0.0,0.0,0,138.6
17.6,59.12,145.33,876.46,0.0,0.0,0,138.6
18.26,56.2,166.08,844.86,0.0,0.0,0,138.6
18.73,54.79,162.58,835.0,0.0,0.0,0,138.6
19.07,54.88,144.5,831.36,0.0,0.0,0,138.6
19.2,55.7,134.33,787.24,0.0,0.0,0,138.6
19.22,56.16,119.83,712.83,0.0,0.0,0,138.6
18.99,58.07,98.17,587.32,0.0,0.0,0,138.6
18.44,61.97,61.42,362.81,0.0,0.0,0,138.6
17.53,66.34,11.0,34.66,0.0,0.0,0,138.6
16.23,71.65,0.39,0.0,0.0,0.0,0,138.6
15.21,75.35,0.0,0.0,0.0,0.0,0,138.6
14.39,77.75,0.0,0.0,0.0,0.0,0,138.6
13.7,80.28,0.0,0.0,0.0,0.0,0,138.6
13.12,82.88,0.0,0.0,0.0,0.0,0,138.6
12.64,85.02,0.0,0.0,0.0,0.0,0,138.6
12.13,86.01,0.0,0.0,0.0,0.0,0,138.6
11.66,85.94,0.0,0.0,0.0,0.0,0,138.6
11.25,85.55,0.0,0.0,0.0,0.0,0,138.6
11.1,85.05,32.11,270.81,0.0,0.0,0,138.6
12.14,80.98,70.5,570.95,0.0,0.0,0,138.6
13.74,74.52,91.67,722.09,0.0,0.0,0,138.6
15.52,68.41,104.25,812.26,0.0,0.0,0,138.6
17.25,63.06,119.17,849.02,0.0,0.0,0,138.6
18.7,58.49,100.42,925.76,0.0,0.0,0,138.6
19.64,54.69,81.42,977.67,0.0,0.0,0,138.6
20.14,52.32,74.0,993.15,0.0,0.0,0,138.6
20.45,52.96,78.0,976.51,0.0,0.0,0,138.6
20.73,53.75,93.92,921.79,0.0,0.0,0,138.6
20.92,53.5,103.25,850.68,0.0,0.0,0,138.6
20.86,53.75,105.83,748.56,0.0,0.0,0,138.6
20.51,55.75,89.67,624.93,0.0,0.0,0,138.6
19.9,58.08,57.83,396.64,0.0,0.0,0,138.6
19.05,60.05,11.42,38.08,0.0,0.0,0,138.6
17.84,64.4,0.67,0.0,0.0,0.0,0,138.6
16.91,69.06,0.0,0.0,0.0,0.0,0,138.6
15.6,74.19,0.0,0.0,0.0,0.0,0,138.6
14.63,78.18,0.0,0.0,0.0,0.0,0,138.6
14.1,81.04,0.0,0.0,0.0,0.0,0,138.6
13.55,82.93,0.0,0.0,0.0,0.0,0,138.6
12.91,83.88,0.0,0.0,0.0,0.0,0,138.6
12.37,83.43,0.0,0.0,0.0,0.0,0,138.6
12.01,81.74,0.0,0.0,0.0,0.0,0,138.6
11.95,80.1,33.08,292.62,0.0,0.0,0,138.6
12.89,76.99,74.25,576.56,0.0,0.0,0,138.6
14.51,72.43,103.08,702.33,0.0,0.0,0,138.6
16.47,68.32,113.08,806.63,0.0,0.0,0,138.6
18.27,65.14,128.58,848.43,0.0,0.0,0,138.6
19.92,60.68,130.83,888.66,0.0,0.0,0,138.6
21.11,56.37,143.08,889.73,0.0,0.0,0,138.6
21.81,52.41,138.25,901.6,0.0,0.0,0,138.6
22.29,48.94,167.33,837.41,0.0,0.0,0,138.6
22.6,47.6,141.92,850.54,0.0,0.0,0,138.6
22.77,46.36,91.33,895.08,0.0,0.0,0,138.6
22.79,44.65,107.83,757.77,0.0,0.0,0,138.6
22.61,45.37,97.42,612.8,0.0,0.0,0,138.6
22.15,46.99,59.0,411.14,0.0,0.0,0,138.6
21.09,49.9,12.92,39.89,0.0,0.0,0,138.6
19.01,55.82,0.8300000000000001,0.0,0.0,0.0,0,138.6
17.13,62.18,0.0,0.0,0.0,0.0,0,138.6
15.92,66.96,0.0,0.0,0.0,0.0,0,138.6
14.96,71.01,0.0,0.0,0.0,0.0,0,138.6
14.2,74.22,0.0,0.0,0.0,0.0,0,138.6
13.71,75.56,0.0,0.0,0.0,0.0,0,138.6
13.19,76.19,0.0,0.0,0.0,0.0,0,138.6
12.71,76.88,0.0,0.0,0.0,0.0,0,138.6
12.4,78.0,0.0,0.0,0.0,0.0,0,138.6
12.64,78.89,40.25,279.26,0.0,0.0,0,138.6
14.16,76.65,86.25,496.21,0.0,0.0,0,138.6
16.04,73.18,123.33,615.7,0.0,0.0,0,138.6
17.98,70.38,149.75,695.74,0.0,0.0,0,138.6
19.87,67.7,164.83,754.4,0.0,0.0,0,138.6
21.49,63.16,162.67,813.78,0.0,0.0,0,138.6
22.75,58.57,162.67,840.53,0.0,0.0,0,138.6
23.68,55.15,179.5,816.12,0.0,0.0,0,138.6
24.4,51.61,187.08,785.37,0.0,0.0,0,138.6
24.94,49.38,164.58,789.38,0.0,0.0,0,138.6
25.07,49.37,131.33,793.32,0.0,0.0,0,138.6
25.12,49.58,112.92,733.35,0.0,0.0,0,138.6
25.18,50.43,94.42,613.86,0.0,0.0,0,138.6
24.78,53.7,58.08,410.58,0.0,0.0,0,138.6
23.48,60.33,13.58,39.79,0.0,0.0,0,138.6
21.28,68.59,0.92,0.0,0.0,0.0,0,138.6
19.62,75.0,0.0,0.0,0.0,0.0,0,138.6
18.89,78.27,0.0,0.0,0.0,0.0,0,138.6
18.15,81.23,0.0,0.0,0.0,0.0,0,138.6
17.26,84.62,0.0,0.0,0.0,0.0,0,138.6
16.7,86.27,0.0,0.0,0.0,0.0,0,138.6
16.77,86.47,0.0,0.0,0.0,0.0,0,138.6
16.37,88.7,0.0,0.0,0.0,0.0,0,138.6
15.56,92.05,0.0,0.0,0.0,0.0,0,138.6
15.44,93.59,40.42,16.46,0.0,0.0,0,138.6
16.46,91.15,120.08,75.39,0.0,0.0,0,138.6
17.81,86.22,185.0,263.0,0.0,0.0,0,138.6
19.13,81.28,152.42,666.57,0.0,0.0,0,138.6
20.33,77.02,154.5,770.11,0.0,0.0,0,138.6
21.93,72.92,134.58,860.06,0.0,0.0,0,138.6
23.47,68.12,142.67,870.37,0.0,0.0,0,138.6
24.12,65.4,158.0,847.59,0.0,0.0,0,138.6
24.48,64.15,184.42,784.76,0.0,0.0,0,138.6
24.79,62.7,157.08,798.95,0.0,242.58,0,138.6
24.82,62.65,143.92,722.38,0.0,96.28,0,138.6
24.46,64.89,223.75,307.05,0.0,10.35,0,138.6
23.74,68.82,130.5,458.82,0.0,0.0,0,138.6
22.62,72.42,59.08,423.26,0.0,0.0,0,138.6
21.35,75.4,15.58,55.33,0.0,0.0,0,138.6
19.77,80.59,1.17,1.45,0.0,0.0,0,138.6
18.24,86.38,0.0,0.0,0.0,0.0,0,138.6
17.45,88.62,0.0,0.0,0.0,0.0,0,138.6
17.14,88.64,0.0,0.0,0.0,0.0,0,138.6
16.87,89.74,0.0,0.0,0.0,0.0,0,13.86
16.68,90.29,0.0,0.0,0.0,0.0,0,13.86
16.7,88.67,0.0,0.0,0.0,0.0,0,13.86
16.69,86.98,0.0,0.0,0.0,0.0,0,13.86
16.58,86.44,0.0,0.0,0.0,0.0,0,13.86
16.66,85.96,37.5,7.74,0.0,0.0,0,13.86
16.91,84.86,116.17,50.48,0.0,0.0,0,13.86
17.35,83.48,204.0,92.41,0.0,0.0,0,13.86
18.01,83.05,277.92,94.05,0.0,0.0,0,13.86
18.57,82.8,310.67,33.22,0.0,0.0,0,13.86
18.94,81.88,325.42,13.33,0.0,0.0,0,13.86
18.96,82.01,366.33,18.73,0.0,0.0,0,13.86
18.94,83.38,357.92,12.59,0.0,0.0,0,13.86
19.12,83.73,358.08,52.86,0.0,0.0,0,13.86
19.07,83.85,366.92,203.92,0.0,0.0,0,13.86
18.97,84.25,320.08,127.11,0.0,0.0,0,13.86
18.85,82.51,246.5,146.57,0.0,0.0,0,13.86
18.47,79.74,158.58,235.46,0.0,0.0,0,13.86
17.99,78.15,82.92,99.13,0.0,0.0,0,13.86
17.47,78.01,15.75,8.44,0.0,0.0,0,13.86
16.91,79.31,0.92,0.0,0.0,0.0,0,13.86
16.54,80.3,0.0,0.0,0.0,0.0,0,13.86
16.16,80.01,0.0,0.0,0.0,0.0,0,13.86
15.71,80.55,0.0,0.0,0.0,0.0,0,13.86
15.44,80.92,0.0,0.0,0.0,0.0,0,13.86
15.36,80.17,0.0,0.0,0.0,0.0,0,13.86
15.3,79.46,0.0,0.0,0.0,0.0,0,13.86
15.3,80.65,0.0,0.0,0.0,0.0,0,13.86
14.89,82.7,0.0,0.0,0.0,0.0,0,13.86
14.35,82.9,9.0,0.0,0.0,0.0,0,13.86
13.96,79.73,39.25,0.0,0.0,0.0,0,13.86
13.74,77.08,113.5,0.0,0.0,0.0,0,13.86
13.91,73.3,181.58,83.81,0.0,0.0,0,13.86
14.81,67.36,246.67,521.44,0.0,0.0,0,13.86
15.89,63.95,154.92,841.71,0.0,0.0,0,13.86
16.65,62.85,143.58,891.9,0.0,0.0,0,13.86
16.82,64.08,166.67,856.83,0.0,0.0,0,13.86
17.01,65.14,175.75,825.03,0.0,0.0,0,13.86
17.31,64.58,176.67,783.55,0.0,0.0,0,13.86
17.47,63.82,144.83,783.85,0.0,0.0,0,13.86
17.41,63.02,107.5,774.15,0.0,0.0,0,13.86
17.16,62.77,86.83,670.71,0.0,0.0,0,13.86
16.69,63.43,59.67,430.44,0.0,0.0,0,13.86
15.92,66.36,14.58,41.38,0.0,0.0,0,13.86
14.79,72.76,1.0,0.0,0.0,0.0,0,13.86
13.78,79.14,0.0,0.0,0.0,0.0,0,13.86
13.0,83.51,0.0,0.0,0.0,0.0,0,13.86
12.49,86.16,0.0,0.0,0.0,0.0,0,13.86
12.21,87.71,0.0,0.0,0.0,0.0,0,138.6
11.84,88.75,0.0,0.0,0.0,0.0,0,138.6
11.34,89.77,0.0,0.0,0.0,0.0,0,138.6
10.95,90.66,0.0,0.0,0.0,0.0,0,138.6
10.66,91.56,0.0,0.0,0.0,0.0,0,138.6
10.55,92.58,38.33,374.45,0.0,0.0,0,138.6
11.33,91.69,79.25,574.19,0.0,0.0,0,138.6
12.77,86.9,113.42,678.54,0.0,0.0,0,138.6
14.32,78.93,138.33,748.7,0.0,0.0,0,138.6
15.68,70.82,176.58,753.04,0.0,0.0,0,138.6
16.73,62.74,284.25,588.99,0.0,0.0,0,138.6
17.57,56.78,263.33,673.15,0.0,0.0,0,138.6
18.17,53.3,215.0,771.88,0.0,0.0,0,138.6
18.77,51.03,192.33,794.99,0.0,0.0,0,138.6
19.42,49.8,177.08,783.24,0.0,0.0,0,138.6
19.82,49.74,142.83,788.19,0.0,0.0,0,138.6
20.08,49.8,119.92,737.69,0.0,0.0,0,138.6
20.12,49.82,95.58,640.49,0.0,0.0,0,138.6
19.91,50.78,61.83,452.82,0.0,0.0,0,138.6
19.22,53.91,20.58,144.52,0.0,0.0,0,138.6
17.74,60.6,1.67,11.43,0.0,0.0,0,138.6
16.3,67.98,0.0,0.0,0.0,0.0,0,138.6
15.57,71.62,0.0,0.0,0.0,0.0,0,138.6
15.16,73.68,0.0,0.0,0.0,0.0,0,138.6
14.84,74.99,0.0,0.0,0.0,0.0,0,138.6
14.62,75.29,0.0,0.0,0.0,0.0,0,138.6
14.41,75.88,0.0,0.0,0.0,0.0,0,138.6
14.15,76.66,0.0,0.0,0.0,0.0,0,138.6
13.78,78.06,0.0,0.0,0.0,0.0,0,138.6
13.6,79.55,42.33,311.22,0.0,0.0,0,138.6
14.25,77.43,86.08,525.35,0.0,0.0,0,138.6
15.45,72.98,123.92,632.04,0.0,0.0,0,138.6
17.02,67.45,145.17,720.22,0.0,0.0,0,138.6
18.49,61.91,160.08,776.93,0.0,0.0,0,138.6
19.58,57.92,164.42,821.4,0.0,0.0,0,138.6
20.5,55.15,167.83,840.6,0.0,0.0,0,138.6
21.27,52.95,171.42,838.76,0.0,0.0,0,138.6
21.88,51.49,180.25,807.27,0.0,0.0,0,138.6
22.5,50.38,166.08,796.28,0.0,0.0,0,138.6
22.94,49.43,143.42,776.49,0.0,0.0,0,138.6
23.18,48.78,126.33,707.61,0.0,0.0,0,138.6
23.18,48.99,105.33,586.7,0.0,0.0,0,138.6
22.87,49.48,67.42,408.86,0.0,0.0,0,138.6
22.17,50.56,21.83,125.67,0.0,0.0,0,138.6
20.94,54.08,1.75,9.78,0.0,0.0,0,138.6
19.69,58.55,0.0,0.0,0.0,0.0,0,138.6
18.69,62.28,0.0,0.0,0.0,0.0,0,138.6
17.96,64.66,0.0,0.0,0.0,0.0,0,138.6
17.31,66.87,0.0,0.0,0.0,0.0,0,138.6
16.71,69.38,0.0,0.0,0.0,0.0,0,138.6
16.07,72.06,0.0,0.0,0.0,0.0,0,138.6
15.51,74.39,0.0,0.0,0.0,0.0,0,138.6
15.08,76.16,0.0,0.0,0.0,0.0,0,138.6
15.04,77.29,39.67,366.72,0.0,0.0,0,138.6
15.82,75.85,75.83,588.43,0.0,0.0,0,138.6
17.07,71.33,98.92,727.53,0.0,0.0,0,138.6
18.56,65.35,124.58,780.63,0.0,0.0,0,138.6
19.96,59.98,123.33,859.1,0.0,0.0,0,138.6
21.09,55.93,118.67,910.02,0.0,0.0,0,138.6
22.01,52.55,117.25,933.13,0.0,0.0,0,138.6
22.72,49.83,117.83,935.51,0.0,0.0,0,138.6
23.35,48.09,150.83,866.11,0.0,0.0,0,138.6
23.89,46.59,142.75,847.82,0.0,0.0,0,138.6
24.26,44.91,129.17,815.67,0.0,0.0,0,138.6
24.44,44.29,116.33,745.58,0.0,29.88,0,138.6
24.32,45.14,98.0,628.91,0.0,0.0,0,138.6
23.84,45.9,64.67,442.51,0.0,0.0,0,138.6
23.04,47.16,22.33,136.31,0.0,0.0,0,138.6
21.67,50.66,1.83,10.61,0.0,0.0,0,138.6
20.37,54.38,0.0,0.0,0.0,0.0,0,138.6
19.52,56.52,0.0,0.0,0.0,0.0,0,138.6
18.82,57.97,0.0,0.0,0.0,0.0,0,138.6
18.11,59.63,0.0,0.0,0.0,0.0,0,138.6
17.38,61.74,0.0,0.0,0.0,0.0,0,138.6
16.64,64.54,0.0,0.0,0.0,0.0,0,138.6
15.92,67.37,0.0,0.0,0.0,0.0,0,138.6
15.41,69.5,0.0,0.0,0.0,0.0,0,138.6
15.33,70.69,40.58,375.8,0.0,0.0,0,138.6
16.14,69.22,79.67,582.3,0.0,0.0,0,138.6
17.54,64.98,107.5,696.45,0.0,0.0,0,138.6
19.2,58.97,100.92,840.85,0.0,0.0,0,138.6
20.81,52.93,108.67,892.74,0.0,0.0,0,138.6
22.03,49.7,118.08,913.38,0.0,0.0,0,138.6
